308;Base, Aspects, States, AspectConstructors, InterfaceFields, Pointcuts, InterTypeMethods, ;11589,5;12263,5;674;5,49598401761324
310;Base, Aspects, States, AspectConstructors, InterfaceFields, Pointcuts, InterTypeConstructors, InterTypeFields, ;11562;12102,5;540,5;4,46601941747574
312;Base, Aspects, States, AspectConstructors, InterfaceFields, Advice, InterTypeConstructors, ;11358,5;12025,5;667;5,54654692112594
314;Base, Aspects, States, AspectConstructors, InterfaceFields, Advice, Pointcuts, InterTypeConstructors, ;11388;12038,5;650,5;5,40349711342775
316;Base, Aspects, States, AspectConstructors, InterfaceFields, Advice, InterTypeMethods, ;11520;12162,5;642,5;5,28263103802672
318;Base, Aspects, States, AspectConstructors, InterfaceFields, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;11683,5;12018,5;335;2,7873694720639
320;Base, Aspects, States, AspectConstructors, InterfaceFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11482,5;11947,5;465;3,89202762084118
322;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, InterTypeConstructors, ;11297,5;12005,5;708;5,89729707217525
324;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11526;12001;475;3,95800349970835
326;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Advice, InterTypeFields, ;11458,5;12029,5;571;4,74666444989401
328;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Advice, InterTypeMethods, InterTypeFields, ;11553;12103,5;550,5;4,54827116123435
330;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Advice, InterTypeConstructors, InterTypeFields, ;11391,5;12031;639,5;5,31543512592469
332;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Pointcuts, ;11394;12003,5;609,5;5,07768567501145
334;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Pointcuts, InterTypeConstructors, ;11327;12007;680;5,6633630382277
336;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Advice, Pointcuts, InterTypeConstructors, ;11287;11997;710;5,91814620321748
338;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Pointcuts, InterTypeMethods, InterTypeFields, ;11622,5;12081;458,5;3,79521562784538
340;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11515,5;12247,5;732;5,97672994488671
342;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, InterTypeFields, ;11792;12422,5;630,5;5,07546790098611
344;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, InterTypeMethods, ;11752,5;12021,5;269;2,23765753025829
346;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, InterTypeMethods, InterTypeFields, ;11886,5;12268,5;382;3,11366507723031
348;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Pointcuts, ;11687,5;11957;269,5;2,25390984360625
350;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Pointcuts, InterTypeMethods, ;11782;11984;202;1,68558077436582
352;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Pointcuts, InterTypeConstructors, ;11620,5;11940;319,5;2,67587939698493
354;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Pointcuts, InterTypeConstructors, InterTypeFields, ;11754,5;12228,5;474;3,87619086560085
356;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, AspectFields, ;11557;12334;777;6,29965947786606
358;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, AspectFields, InterTypeConstructors, ;11490;12075;585;4,84472049689441
360;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, AspectFields, Pointcuts, InterTypeConstructors, ;11519,5;11944,5;425;3,55812298547448
362;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, AspectFields, Pointcuts, InterTypeConstructors, InterTypeFields, ;11653,5;11898,5;245;2,05908307769887
364;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, AspectFields, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11748;11922;174;1,45948666331152
366;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Advice, InterTypeFields, ;11752;12129,5;377,5;3,11224700111299
368;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Advice, InterTypeMethods, ;11712,5;12286;573,5;4,66791469965814
370;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, AspectFields, Advice, ;11517;12402;885;7,13594581519109
372;Base, Aspects, States, AspectConstructors, ClassFields, InterfaceFields, AspectFields, Advice, InterTypeMethods, InterTypeConstructors, ;11544,5;12007;462,5;3,85191971350046
374;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Advice, Pointcuts, ;11647,5;12014;366,5;3,05060762443816
376;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeConstructors, ;11580,5;11977,5;397;3,31454811104153
378;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;11876;12444,5;568,5;4,56828317730725
380;Base, Aspects, States, AspectConstructors, InterfaceFields, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11675;12076,5;401,5;3,32463876123049
382;Base, Aspects, States, AspectMethods, ;11601,5;12055;453,5;3,76192451265035
384;Base, Aspects, States, AspectMethods, InterTypeConstructors, InterTypeFields, ;11668,5;12349,5;681;5,51439329527511
386;Base, Aspects, States, AspectMethods, InterTypeMethods, InterTypeConstructors, ;11629;12161;532;4,37464024340103
388;Base, Aspects, States, AspectMethods, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11763;12269;506;4,12421550248594
390;Base, Aspects, States, AspectMethods, Pointcuts, InterTypeMethods, InterTypeFields, ;11859,5;12246,5;387;3,16008655534235
392;Base, Aspects, States, AspectMethods, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11658,5;12109;450,5;3,72037327607565
394;Base, Aspects, States, AspectMethods, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11792,5;12293,5;501;4,07532435840078
396;Base, Aspects, States, AspectMethods, Advice, InterTypeConstructors, ;11494,5;11989,5;495;4,12861253596897
398;Base, Aspects, States, AspectMethods, Advice, Pointcuts, ;11591;12096,5;505,5;4,17889472161369
400;Base, Aspects, States, AspectMethods, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11658;12172,5;514,5;4,22674060382009
402;Base, Aspects, States, AspectMethods, Advice, InterTypeMethods, InterTypeFields, ;11790;11953,5;163,5;1,36780022587527
404;Base, Aspects, States, AspectMethods, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;11819,5;11985;165,5;1,38089278264498
406;Base, Aspects, States, AspectMethods, AspectFields, InterTypeFields, ;11928;12083,5;155,5;1,2868788016717
408;Base, Aspects, States, AspectMethods, AspectFields, InterTypeMethods, ;11888,5;12350,5;462;3,74073924132627
410;Base, Aspects, States, AspectMethods, AspectFields, InterTypeMethods, InterTypeFields, ;12022,5;12185;162,5;1,33360689372179
412;Base, Aspects, States, AspectMethods, AspectFields, Advice, ;11754;12126,5;372,5;3,07178493382261
414;Base, Aspects, States, AspectMethods, AspectFields, Advice, InterTypeMethods, ;11848,5;12083,5;235;1,94480076136881
416;Base, Aspects, States, AspectMethods, AspectFields, Advice, InterTypeConstructors, InterTypeFields, ;11821;11897,5;76,5;0,642992225257402
418;Base, Aspects, States, AspectMethods, AspectFields, Pointcuts, InterTypeFields, ;11957,5;12109,5;152;1,25521284941574
420;Base, Aspects, States, AspectMethods, AspectFields, Advice, Pointcuts, ;11783,5;12041;257,5;2,13852670044017
422;Base, Aspects, States, AspectMethods, AspectFields, Advice, Pointcuts, InterTypeConstructors, InterTypeFields, ;11850,5;12615,5;765;6,06396892711348
424;Base, Aspects, States, AspectMethods, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeFields, ;12012;12100,5;88,5;0,731374736581131
426;Base, Aspects, States, AspectMethods, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, ;11811;12167,5;356,5;2,92993630573248
428;Base, Aspects, States, AspectMethods, AspectFields, Advice, Pointcuts, InterTypeMethods, InterTypeConstructors, InterTypeFields, ;11945;12148,5;203,5;1,67510392229494
430;Base, Aspects, States, AspectMethods, InterfaceFields, InterTypeConstructors, InterTypeFields, ;11634;12389;755;6,09411574784083
432;Base, Aspects, States, AspectMethods, InterfaceFields, InterTypeMethods, InterTypeFields, ;11795,5;12131,5;336;2,76964926019042
434;Base, Aspects, States, AspectMethods, InterfaceFields, Pointcuts, InterTypeFields, ;11730,5;12168;437,5;3,59549638395792
436;Base, Aspects, States, AspectMethods, InterfaceFields, Pointcuts, InterTypeConstructors, ;11529,5;12191,5;662;5,43001271377599
